,normalization_fn,normalization_nu_fn,reg_fn_alpha,reg_fn_logmin,batch_size,length_cutoff_factor,initial_flow,learning_rate,number_epoch,step_per_epoch,B_beta,path_redraw,neighborhood,ExpectedReward,size,generators,reward_fn,heuristic_fn,initial_position
1752,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0146741267674955,0,0,0.6387011408805847,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1753,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0427361689129454,0,0,0.6368566751480103,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1754,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0149978598934003,0,0,0.6941088438034058,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1755,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0034589774488462,0,0,0.6332035660743713,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1756,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0155746540662519,0,0,0.3218953311443329,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1757,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0019838120133101,0,0,0.6377133131027222,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1758,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0664976298801097,0,0,0.3489554822444916,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1759,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0048557480631598,0,0,0.6679528951644897,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1760,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1311866325762574,0,0,0.8979848623275757,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1761,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0015362815730741,0,0,0.6466341614723206,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1762,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0056680101051694,0,0,0.6337005496025085,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1763,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0202749078839116,0,0,0.7017040848731995,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1764,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0163438037185449,0,0,0.3194445073604584,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1765,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0428308222706941,0,0,0.6537065505981445,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1766,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0046479588383391,0,0,0.3563376367092132,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1767,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0178908204484892,0,0,0.7077077031135559,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1768,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0077884012578805,0,0,0.6563338041305542,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1769,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0063267747821271,0,0,0.6620400547981262,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1770,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0064621233635186,0,0,0.6468190550804138,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1771,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0461360580844409,0,0,0.6891963481903076,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1772,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0326875174450261,0,0,0.3108706474304199,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1773,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.012625372421292,0,0,0.6756086945533752,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1774,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0015362815730741,0,0,0.6470044851303101,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1775,0,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.089367745573676,0,0,0.8970211744308472,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1776,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0113780850105068,0,0,0.6337478160858154,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1777,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0059483140650477,0,0,0.6934805512428284,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1778,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0170768765259511,0,0,0.2955741286277771,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1779,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0063267747821271,0,0,0.6639652252197266,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1780,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0249370465323502,0,0,0.6658884882926941,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1781,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0170768765259511,0,0,0.6475043892860413,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1782,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0017958119736667,0,0,0.6694498062133789,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1783,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0011351609163304,0,0,0.3122546672821045,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1784,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0146741267674955,0,0,0.6708266139030457,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1785,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1060496314343099,0,0,0.6837003231048584,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1786,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0953637897421962,0,0,0.6855275630950928,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1787,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0752265942456722,0,0,0.6798015832901001,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1788,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0186722113663662,0,0,0.5483331680297852,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1789,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0044669610275158,0,0,0.6109172105789185,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1790,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0009199341885722,0,0,0.562806248664856,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1791,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0010322293485674,0,0,0.6487115621566772,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1792,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0010787905219066,0,0,0.670822024345398,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1793,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0026038966271679,0,0,0.641487717628479,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1794,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0011256254181127,0,0,0.3539167046546936,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1795,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0009535471278134,0,0,0.3327836990356445,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1796,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0775070374116567,0,0,0.3334549069404602,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1797,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0113780850105068,0,0,0.6734502911567688,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1798,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0098335936850976,0,0,0.6523578763008118,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1799,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0024844383720324,0,0,0.6165377497673035,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1800,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.003732980288589,0,0,0.3192877769470215,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1801,0,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0031619156316802,0,0,0.6658929586410522,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1802,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0445179778242167,0,0,0.7013635635375977,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1803,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0752265942456722,0,0,0.6813040971755981,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1804,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0880826520649006,0,0,0.620394229888916,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1805,0,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.012964505485597,0,0,0.7067588567733765,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1806,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0009535471278134,0,0,0.657742440700531,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1807,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0170768765259511,0,0,0.3394283056259155,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1808,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0752265942456722,0,0,0.5662830471992493,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1809,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0155746540662519,0,0,0.3607691526412964,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1810,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0019838120133101,0,0,0.647943377494812,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1811,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0064621233635186,0,0,0.3460767865180969,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1812,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0014472597666975,0,0,0.3481779098510742,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1813,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0009199341885722,0,0,0.6721274852752686,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1814,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0045002263412523,0,0,0.6921486854553223,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1815,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0044669610275158,0,0,0.6308959126472473,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1816,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0012958778531223,0,0,0.6668899059295654,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1817,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0088164679853522,0,0,0.6546120643615723,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1818,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0054011552310976,0,0,0.3396372199058532,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1819,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0096342813392609,0,0,0.309162974357605,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1820,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0115759958483297,0,0,0.6499524712562561,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1821,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0024154560747153,0,0,0.6481286287307739,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1822,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0176189054476573,0,0,0.3185127377510071,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1823,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0664976298801097,0,0,0.7177561521530151,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1824,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0115759958483297,0,0,0.3597733378410339,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1825,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0017958119736667,0,0,0.6541895270347595,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1826,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0071736045880214,0,0,0.5573979616165161,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1827,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0078705777458256,0,0,0.3027893304824829,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1828,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0029438536373107,0,0,0.6448356509208679,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1829,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0034589774488462,0,0,0.6407855749130249,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1830,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0717062227062094,0,0,0.6424184441566467,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1831,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1113397525844224,0,0,0.6831667423248291,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1832,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0030905175817445,0,0,0.6463131308555603,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1833,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0040040320148569,0,0,0.6567938327789307,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1834,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0012958778531223,0,0,0.6623166799545288,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1835,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1113397525844224,0,0,0.6787706017494202,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1836,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0103050648892478,0,0,0.6686564683914185,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1837,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0085006768678886,0,0,0.3121019303798675,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1838,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0141965678014501,0,0,0.7082110643386841,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1839,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.008366087089471,0,0,0.6921342015266418,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1840,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1162737556924849,0,0,0.903187930583954,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1841,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0054011552310976,0,0,0.3298969566822052,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1842,0,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0356748831278944,0,0,0.8680061101913452,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1843,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0019363631567135,0,0,0.6747342944145203,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1844,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0027095008121534,0,0,0.3486498296260834,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1845,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0184087778186514,0,0,0.5409923791885376,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1846,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0717062227062094,0,0,0.6781432032585144,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1847,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0978282981646086,0,0,0.696341335773468,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1848,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0018234166085523,0,0,0.6811127662658691,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1849,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0118063027863236,0,0,0.6527501344680786,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1850,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0156971907419353,0,0,0.66241455078125,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1851,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0953637897421962,0,0,0.3629211187362671,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1852,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0231754249433795,0,0,0.7699447274208069,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1853,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.05005215335005,0,0,0.6927269697189331,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1854,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0170768765259511,0,0,0.6612465381622314,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1855,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0078957884442649,0,0,0.6664150953292847,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1856,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0027095008121534,0,0,0.6184993982315063,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1857,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1113397525844224,0,0,0.9221454858779908,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1858,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0717062227062094,0,0,0.6246147155761719,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1859,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0158508750918349,0,0,0.5526601076126099,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1860,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0461360580844409,0,0,0.8585503101348877,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1861,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0019363631567135,0,0,0.6415855884552002,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1862,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.003732980288589,0,0,0.3226252198219299,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1863,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0719573974081441,0,0,0.6736451387405396,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1864,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0427361689129454,0,0,0.6714845895767212,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
1865,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0650430378147877,0,0,0.6580700874328613,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
